danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,popularity,explicit,id,name,release_date,artists,available_markets,tempo,loudness,duration_min
0.735,0.8240000000000001,10,0,0.036000000000000004,0.615,0.0,0.158,0.726,0.75,0,5qTvkDrSfvwDv6RBjjcfQr,Get Busy,2002-11-12,['Sean Paul'],1.0,3,5,4
0.887,0.765,2,1,0.0669,0.00915,0.000872,0.0907,0.456,0.72,1,7cz506PyIgh2bMN90Mc8Tn,Boasty (feat. Idris Elba),2019-01-22,"['Wiley', 'Stefflon Don', 'Sean Paul', 'Idris Elba']",0.9873417721518988,3,3,3
0.8190000000000001,0.8590000000000001,8,1,0.22399999999999998,0.0244,0.0,0.0916,0.612,0.71,0,660eekzsNZ7sdATvfIsAkR,"Fuego (with Sean Paul & Anitta, feat. Tainy)",2019-07-25,"['DJ Snake', 'Sean Paul', 'Anitta', 'Tainy']",0.9873417721518988,3,2,3
0.765,0.6659999999999999,7,1,0.172,0.102,0.0,0.11599999999999999,0.7559999999999999,0.69,0,3MhdH8PxqH1FuQp3HBptUI,I'm Still in Love with You (feat. Sasha),2002-11-12,"['Sean Paul', 'Sasha', 'Jeremy Harding', 'Murray Elias']",1.0,1,3,5
0.7929999999999999,0.8240000000000001,2,1,0.177,0.006,3.29e-06,0.16899999999999998,0.611,0.67,0,4dSoDnmR9opAQ8KxUc9SbC,Mad Love,2018-06-29,"['Sean Paul', 'David Guetta', 'Becky G']",1.0,2,6,3
0.718,0.7759999999999999,7,0,0.0693,0.000624,5.3e-06,0.207,0.622,0.52,0,1zZIGnXIcDKU8QIUkR20nK,She Doesn't Mind,2012-04-09,['Sean Paul'],0.0379746835443038,6,3,4
0.918,0.609,10,0,0.0791,0.0928,0.0,0.139,0.304,0.79,0,0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),2008-03-17,"['Flo Rida', 'T-Pain']",1.0,4,3,4
0.688,0.7020000000000001,7,0,0.0499,0.0215,0.0,0.128,0.74,0.77,0,6Knv6wdA0luoMUuuoYi2i1,My House,2015-04-07,['Flo Rida'],0.9493670886075948,1,5,3
0.608,0.86,5,0,0.0554,0.0991,0.0,0.262,0.4370000000000001,0.76,0,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),2012-06-22,"['Flo Rida', 'Sia']",0.9620253164556962,4,4,4
0.747,0.937,0,1,0.0453,0.0208,0.0,0.29,0.7390000000000001,0.76,0,3bC1ahPIYt1btJzSSEyyrF,Whistle,2012-06-22,['Flo Rida'],0.9620253164556962,2,3,4
0.706,0.89,1,0,0.0688,0.0588,0.00286,0.306,0.684,0.73,0,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,2012-06-22,['Flo Rida'],0.9620253164556962,4,5,4
0.72,0.672,7,1,0.0551,0.009000000000000001,0.0,0.232,0.705,0.73,0,3GpbwCm3YxiWDvy29Uo3vP,Right Round,2009-03-30,['Flo Rida'],0.810126582278481,4,1,3
0.616,0.8690000000000001,0,1,0.0327,0.0283,0.0,0.064,0.473,0.72,0,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),2010-11-24,"['Flo Rida', 'David Guetta']",0.9873417721518988,4,6,4
0.657,0.8270000000000001,5,1,0.0734,0.000704,0.00534,0.065,0.69,0.69,0,26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),2015-04-07,"['Flo Rida', 'Sage The Gemini', 'Lookas']",0.9493670886075948,6,6,3
0.8540000000000001,0.7659999999999999,9,0,0.141,0.0242,0.0,0.0793,0.784,0.68,0,2S5LNtRVRPbXk01yRQ14sZ,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",2015-04-07,"['Flo Rida', 'Robin Thicke', 'Verdine White']",0.9493670886075948,3,5,4
0.693,0.8220000000000001,4,0,0.0439,0.0061600000000000005,1.79e-06,0.315,0.763,0.63,0,4bZd0nRuX8HyjeXAUBczvm,I Cry,2012-06-22,['Flo Rida'],0.9620253164556962,4,3,4
0.617,0.7170000000000001,10,0,0.153,0.00564,0.0,0.408,0.49,0.8,1,4fzsfWzRhPawzqhX8Qt9F3,Stronger,2007-09-11,['Kanye West'],1.0,1,1,5
0.5429999999999999,0.915,0,0,0.113,0.0162,0.0,0.7440000000000001,0.5770000000000001,0.79,1,2gZUPNdnz5Y45eiGxpHGSc,POWER,2010-01-01,['Kanye West'],1.0,4,5,5
0.529,0.9,1,1,0.418,0.000248,1.21e-05,0.0426,0.434,0.78,0,2QpGZOhTCHHiKmpSO9FW4h,Follow God,2019-10-25,['Kanye West'],1.0,5,6,2
0.7879999999999999,0.8590000000000001,1,1,0.315,0.127,0.0,0.348,0.769,0.78,1,4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,2011-08-08,"['JAY-Z', 'Kanye West']",0.9873417721518988,3,4,4
0.9009999999999999,0.522,2,1,0.33,0.0114,0.0,0.259,0.32899999999999996,0.77,1,4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),2018-09-07,"['Kanye West', 'Lil Pump']",1.0,1,1,2
0.631,0.696,1,0,0.348,0.0192,0.0,0.0554,0.621,0.77,1,1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,2005-09-30,"['Kanye West', 'Jamie Foxx']",1.0,1,4,3
0.79,0.647,10,0,0.136,0.0515,0.0,0.248,0.654,0.76,0,4EWCNWgDS8707fNSZ1oaA5,Heartless,2008-01-01,['Kanye West'],1.0,1,3,4
0.541,0.8029999999999999,1,1,0.0738,0.0796,1.7100000000000002e-05,0.17600000000000002,0.221,0.75,1,22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,2010-01-01,['Kanye West'],1.0,3,6,5
0.7659999999999999,0.821,1,1,0.268,0.00112,0.0,0.168,0.299,0.75,1,722tgOgdIbNe3BEyLnejw4,Black Skinhead,2013-01-01,['Kanye West'],1.0,3,3,3
0.5479999999999999,0.532,5,1,0.0323,0.18600000000000005,0.000263,0.217,0.405,0.82,0,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,2013-09-09,['Arctic Monkeys'],0.9871794871794872,1,3,5
0.28800000000000003,0.758,6,0,0.0371,0.0061600000000000005,0.0,0.303,0.619,0.77,0,2AT8iROs4FQueDv2c8q2KE,R U Mine?,2013-09-09,['Arctic Monkeys'],0.9871794871794872,2,5,3
0.691,0.631,2,1,0.0368,0.0483,1.13e-05,0.104,0.8,0.76,0,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,2013-09-09,['Arctic Monkeys'],0.9871794871794872,2,4,3
0.6459999999999999,0.813,6,0,0.0288,0.00178,2.26e-05,0.14400000000000002,0.821,0.67,0,7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,2007-04-24,['Arctic Monkeys'],0.02564102564102564,3,5,3
0.579,0.5579999999999999,2,1,0.0895,0.0202,1.26e-06,0.212,0.506,0.73,0,7nzsY8vlnKdvGOEE0rjAXZ,Arabella,2013-09-09,['Arctic Monkeys'],0.9871794871794872,6,3,3
0.464,0.417,0,0,0.0256,0.136,0.022,0.0974,0.479,0.72,0,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,2013-09-09,['Arctic Monkeys'],0.9871794871794872,1,1,3
0.728,0.638,5,0,0.0336,0.249,0.0,0.116,0.872,0.72,0,0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,2013-09-09,['Arctic Monkeys'],0.9871794871794872,4,4,3
0.348,0.875,11,0,0.199,0.0341,0.0,0.117,0.407,0.57,0,0ZRrJTPXDToRJ2iLo9oLrW,When The Sun Goes Down,2006-02-21,['Arctic Monkeys'],0.02564102564102564,6,6,3
0.634,0.599,2,1,0.0365,0.0288,0.0,0.197,0.312,0.58,0,3geFzA6VBSNZUTmV3bCry6,Mardy Bum,2006-02-21,['Arctic Monkeys'],0.02564102564102564,3,5,3
0.535,0.948,6,0,0.0356,0.00225,0.0,0.376,0.778,0.57,0,29EkMZmUNz1WsuzaMtVo1i,I Bet You Look Good On The Dancefloor,2006-02-21,['Arctic Monkeys'],0.02564102564102564,2,6,3
0.536,0.9009999999999999,9,1,0.0374,0.00145,0.0186,0.06,0.6659999999999999,0.72,0,3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,1981-02-12,['Rush'],0.9743589743589745,1,6,5
0.581,0.8540000000000001,1,0,0.0428,0.00197,0.0013,0.111,0.7879999999999999,0.67,0,0K6yUnIKNsFtfIpTgGtcHm,Limelight,1981-02-12,['Rush'],0.9743589743589745,4,4,4
0.365,0.924,4,1,0.0488,0.0144,0.000254,0.423,0.632,0.65,0,4e9hUiLsN4mx61ARosFi7p,The Spirit Of Radio,1980-01-01,['Rush'],0.9743589743589745,5,6,5
0.20199999999999999,0.8340000000000001,9,1,0.06,0.00389,0.0389,0.126,0.662,0.61,0,1gkn90ExKRNAOlhDs4RoW0,Working Man,1974-01-01,['Rush'],0.9871794871794872,6,1,7
0.373,0.809,2,1,0.0744,0.115,2.13e-06,0.653,0.5379999999999999,0.59,0,4u3oXuVeOGoByIMz9pnOKf,Closer To The Heart,1977-09-01,['Rush'],0.9743589743589745,5,3,3
0.51,0.919,7,1,0.0593,0.00205,0.809,0.068,0.386,0.59,0,3lpDrxUkr0tIe1kmJvdK7d,YYZ,1981-02-12,['Rush'],0.9743589743589745,5,5,4
0.501,0.7020000000000001,7,1,0.0671,0.0872,0.0009939999999999999,0.0671,0.58,0.57,0,54TaGh2JKs1pO9daXNXI5q,Fly By Night,1975-02-15,['Rush'],0.9871794871794872,5,4,3
0.485,0.935,2,1,0.0696,0.0113,3.8900000000000004e-05,0.331,0.68,0.56,0,2XwYeBzumtjxVbFWwhJpsy,Freewill,1980-01-01,['Rush'],0.9743589743589745,6,6,5
0.513,0.841,11,0,0.0364,0.0468,0.0425,0.12,0.457,0.55,0,0Z0s6dw0zw2ENU1gVjlLV6,Subdivisions,1982-09-09,['Rush'],0.9743589743589745,4,3,6
0.344,0.79,2,1,0.0983,0.0823,0.0017,0.187,0.20199999999999999,0.55,0,5H8xFHau0x3PI1CssO6EaX,2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley,1976-04-01,['Rush'],0.9743589743589745,4,6,21
0.764,0.32,11,1,0.0546,0.8370000000000001,0.0,0.0822,0.575,0.94,0,2b8fOow8UzyDFAE27YhOZM,Memories,2019-09-20,['Maroon 5'],1.0,1,1,3
0.748,0.7879999999999999,1,1,0.0334,0.0591,0.0,0.0863,0.884,0.8,1,2iuZJX9X9P0GKaE93xcPjk,Sugar,2014-09-02,['Maroon 5'],0.8481012658227848,2,1,4
0.6509999999999999,0.6629999999999999,0,0,0.0281,0.228,0.0,0.0994,0.465,0.8,0,4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,2002,['Maroon 5'],1.0,1,4,4
0.851,0.541,0,1,0.0505,0.568,0.0,0.13,0.448,0.72,1,6V1bu6o1Yo5ZXnsCJU8Ovk,Girls Like You (feat. Cardi B),2018-06-15,"['Maroon 5', 'Cardi B']",0.0379746835443038,3,1,4
0.7390000000000001,0.7559999999999999,4,1,0.0394,0.0136,0.0,0.37,0.523,0.73,1,1LmN9SSHISbtp9LoaR5ZVJ,Payphone,2012-01-01,"['Maroon 5', 'Wiz Khalifa']",0.05063291139240506,2,6,4
0.7120000000000001,0.862,5,0,0.0378,0.0525,0.0,0.093,0.809,0.76,0,6ECp64rv50XVz93WvxXMGF,This Love,2002,['Maroon 5'],1.0,1,6,3
0.742,0.713,1,0,0.0303,0.0205,0.0,0.059,0.879,0.76,0,4gbVRS8gloEluzf0GzDOFc,Maps,2014-09-02,['Maroon 5'],0.8481012658227848,2,4,3
0.799,0.597,5,0,0.0611,0.0788,5.66e-06,0.1,0.419,0.7,0,2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),2018-06-15,"['Maroon 5', 'SZA']",0.0379746835443038,2,5,3
0.722,0.758,11,0,0.0471,0.0111,0.0,0.308,0.62,0.7,0,7LcfRTgAVTs5pQGEQgUEzN,Moves Like Jagger - Studio Recording From The Voice Performance,2010,"['Maroon 5', 'Christina Aguilera']",0.05063291139240506,3,6,3
0.279,0.742,4,0,0.0898,0.000185,0.0,0.593,0.328,0.75,0,2bL2gyO6kBdLkNSkxXNh6x,Animals,2014-09-02,['Maroon 5'],0.8481012658227848,6,2,4
0.768,0.852,4,1,0.038,0.213,7.45e-05,0.0723,0.867,0.78,0,07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,1979-03-23,['KISS'],1.0,3,6,5
0.654,0.929,1,1,0.0998,0.0468,0.0,0.0539,0.902,0.75,0,6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,1975-03-19,['KISS'],1.0,4,6,3
0.546,0.9009999999999999,5,1,0.0685,0.0422,4.48e-05,0.292,0.45899999999999996,0.68,0,2jz6rWGqVCYsymwxGoaON4,Detroit Rock City,1978-01-01,['KISS'],0.8589743589743589,1,6,4
0.679,0.866,0,1,0.0634,0.0037600000000000003,3.1e-05,0.312,0.785,0.66,0,1brpdmqkx3kSxyqzqXfW7J,Heaven's On Fire,1984-09-13,['KISS'],0.8589743589743589,3,6,3
0.6809999999999999,0.773,2,1,0.057999999999999996,0.179,1.83e-05,0.311,0.547,0.63,0,3cXiUuiGpFmZ8OdAWKk8Ck,Lick It Up,1983-09-18,['KISS'],1.0,3,6,4
0.511,0.912,1,1,0.0594,0.0247,0.0553,0.0943,0.833,0.62,0,0UCg6lnG2MXpuEpf8Pk1MV,Strutter,1974-02-18,['KISS'],1.0,3,6,3
0.435,0.6659999999999999,6,1,0.031,0.254,1.4000000000000001e-05,0.0541,0.5660000000000001,0.62,0,2o4u19nlQWOGg5mLanT7Pg,Forever,1989-01-01,['KISS'],1.0,6,3,4
0.387,0.23800000000000002,0,1,0.0339,0.878,0.000715,0.19399999999999998,0.27899999999999997,0.61,0,1cPXOzyeZauSAsT1yy7aBp,Beth,1976-03-15,['KISS'],1.0,2,1,3
0.591,0.8690000000000001,7,1,0.0655,0.41,0.0,0.718,0.74,0.6,0,3YSfGJNDtF8KrHlwCAaVns,Crazy Crazy Nights,1987-09-18,['KISS'],0.8589743589743589,3,6,4
0.408,0.867,3,0,0.0367,0.0264,0.0356,0.276,0.705,0.58,0,0SPBrxOUEMIKugXR4bFhxs,Love Gun,1977-06-30,['KISS'],0.9871794871794872,4,6,3
0.491,0.956,11,1,0.392,0.0295,0.0,0.46,0.8109999999999999,0.79,1,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,2009-09-08,"['JAY-Z', 'Alicia Keys']",0.9873417721518988,6,6,5
0.687,0.7929999999999999,2,1,0.166,0.0603,0.0,0.5820000000000001,0.7509999999999999,0.75,1,5sNESr6pQfIhL3krM8CtZn,Numb / Encore,2004-11-30,"['JAY-Z', 'Linkin Park']",1.0,2,4,3
0.632,0.924,1,1,0.29,0.281,0.0,0.263,0.441,0.7,1,7LR85XLWw2yXqKBSI5brbG,Run This Town,2009-09-08,"['JAY-Z', 'Rihanna', 'Kanye West']",0.9873417721518988,1,6,4
0.654,0.7509999999999999,8,0,0.105,0.246,0.0179,0.16699999999999998,0.568,0.7,1,3Osd3Yf8K73aj4ySn6LrvK,No Church In The Wild,2011-08-08,"['JAY-Z', 'Kanye West', 'Frank Ocean', 'The-Dream']",0.9873417721518988,1,1,5
0.564,0.7170000000000001,10,0,0.397,0.097,0.0,0.493,0.423,0.68,1,2AYTGaclgKXACh13nJRVcV,All The Way Up (Remix),2016-05-27,"['Fat Joe', 'Remy Ma', 'JAY-Z', 'French Montana', 'InfaRed']",1.0,3,2,5
0.884,0.679,10,0,0.282,0.0957,0.00209,0.0289,0.591,0.67,1,5Tl0HJvynZtKdSUMKbFVVX,Hard Knock Life (Ghetto Anthem),1998-11-29,['JAY-Z'],0.9746835443037974,1,2,4
0.755,0.631,7,0,0.302,0.552,0.0,0.5,0.433,0.66,1,6vegnfDS8DAEaCqWaPYGPy,Otis,2011-08-08,"['JAY-Z', 'Kanye West', 'Otis Redding']",0.9873417721518988,2,3,3
0.741,0.718,7,1,0.415,0.28300000000000003,2.21e-06,0.23,0.5760000000000001,0.66,1,6JpN5w95em8SODPiM7W2PH,The Story of O.J.,2017-07-07,['JAY-Z'],1.0,6,2,4
0.88,0.8140000000000001,11,0,0.14,0.168,0.00672,0.0584,0.942,0.65,1,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',1999-12-28,"['JAY-Z', 'UGK']",1.0,4,2,5
0.69,0.731,11,0,0.0317,0.21,0.0,0.0611,0.58,0.6,0,5hYb9RIvqvk8J6mjMNL4pc,Kendime Yalan Söyledim,2011-03-03,['Seksendört'],1.0,4,6,4
0.61,0.73,0,1,0.0321,0.11,0.0,0.254,0.466,0.41,0,6y3vkPoWtLtYSvTqHBKO4z,Ölürüm Hasretinle,2005,['Seksendört'],0.9873417721518988,2,1,5
0.488,0.7070000000000001,9,0,0.033,0.0632,0.0,0.258,0.614,0.54,0,39DenhkBkmDsYBpl1rAchr,Anlayamazsın,2018-06-12,['Seksendört'],1.0,1,3,4
0.496,0.7020000000000001,10,0,0.0294,0.16699999999999998,0.0,0.122,0.6,0.52,0,19To9JYwjSWCKlDCZj1N0P,Dokunma,2012,['Seksendört'],1.0,6,6,5
0.514,0.659,11,0,0.0371,0.27399999999999997,0.0,0.111,0.5760000000000001,0.51,0,3e6hWC2WRjrHBz7p1UNdCm,Yorma,2017-05-26,['Seksendört'],1.0,5,6,4
0.537,0.622,4,0,0.0285,0.0876,0.000105,0.289,0.7609999999999999,0.48,0,7xOD9lmpRp7QO0f7LfOAVd,Aklımı Geri Ver,2014-03-12,['Seksendört'],1.0,5,3,4
0.716,0.8290000000000001,2,0,0.0382,0.345,0.0,0.188,0.511,0.47,0,7za2a3Rc0rMLm1yrNAyygq,Söyle,2011-03-03,['Seksendört'],1.0,4,6,3
0.555,0.583,6,0,0.0411,0.34,1.52e-05,0.11800000000000001,0.589,0.46,0,0asOnalRoJiHnfvtWwkiqc,Eyvah,2019-04-18,['Seksendört'],1.0,5,1,3
0.431,0.649,7,1,0.0476,0.0622,0.000611,0.122,0.29,0.44,0,78lNeKyitUWEfePzqyRe7X,Hangimiz,2014-03-12,['Seksendört'],1.0,6,1,4
0.644,0.8490000000000001,0,1,0.0508,0.14300000000000002,0.0,0.17600000000000002,0.8590000000000001,0.44,0,7bSfBPCHSg2gyh4brmLme6,Hayir Olamaz,2011-03-03,['Seksendört'],1.0,1,5,3
0.82,0.452,1,1,0.0348,0.5429999999999999,0.00294,0.0714,0.74,0.84,0,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,1983-06-17,['The Police'],1.0,4,4,4
0.618,0.748,0,1,0.358,0.0384,4.1e-06,0.0473,0.6629999999999999,0.77,0,3EYOJ48Et32uATr9ZmLnAo,Roxanne,1978-11-02,['The Police'],1.0,5,5,3
0.5770000000000001,0.8079999999999999,1,0,0.039,0.0338,1.33e-05,0.221,0.8690000000000001,0.74,0,1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,1979-10-02,['The Police'],1.0,6,6,5
0.5579999999999999,0.768,2,1,0.0343,0.121,0.0626,0.124,0.429,0.74,0,44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,1981-10-02,['The Police'],1.0,1,3,4
0.799,0.506,2,1,0.0606,0.0453,0.00107,0.0365,0.518,0.71,0,5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me,1980-10-03,['The Police'],1.0,6,4,4
0.541,0.5710000000000001,7,1,0.16,0.0123,1.55e-06,0.0933,0.73,0.66,0,2wnsBaxrmkthIFAm6vqCuX,So Lonely,1978-11-02,['The Police'],1.0,1,5,5
0.514,0.34,0,1,0.0537,0.0014199999999999998,0.0173,0.213,0.269,0.65,0,62uLNJgVZaFiEiKV4LpoYJ,Walking On The Moon,1979-10-02,['The Police'],1.0,6,1,5
0.78,0.523,9,1,0.051,0.06,0.0629,0.24,0.855,0.62,0,0yJvWbn8xQKiDZ84VN5lQG,"De Do Do Do, De Da Da Da",1980-10-03,['The Police'],1.0,6,5,4
0.518,0.725,2,1,0.0338,0.389,0.000192,0.0671,0.6459999999999999,0.59,0,1V15l05snHYHYVxerjMFGo,King Of Pain,1983-06-17,['The Police'],1.0,4,5,5
0.7559999999999999,0.634,2,0,0.311,0.34600000000000003,0.00981,0.0415,0.928,0.45,0,39ZC8fZuLGJfpoaTST7vw3,Can't Stand Losing You,1997-01-01,['The Police'],0.02531645569620253,6,4,3
0.772,0.685,5,1,0.0696,0.019,8.96e-05,0.131,0.501,0.74,1,2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,2013-01-01,"['will.i.am', 'Britney Spears']",0.9746835443037974,4,3,5
0.797,0.608,6,0,0.0584,0.00112,7.659999999999999e-05,0.0748,0.402,0.68,0,01TuObJVd7owWchVRuQbQw,#thatPOWER,2013-01-01,"['will.i.am', 'Justin Bieber']",0.9746835443037974,4,3,5
0.8420000000000001,0.7909999999999999,7,0,0.0437,0.428,0.0,0.0989,0.95,0.67,0,4bAFo6r2ODMDoqM5YHV2gM,I Like To Move It,2008-11-04,['will.i.am'],1.0,4,4,4
0.544,0.5720000000000001,1,0,0.0881,0.0606,0.0,0.133,0.434,0.65,0,2hsQ2FX3VY21THYy43Hscl,Love You More (feat. LAY & will.i.am),2020-03-20,"['Steve Aoki', 'LAY', 'will.i.am']",0.9746835443037974,6,4,3
0.8590000000000001,0.5329999999999999,6,0,0.156,0.0293,0.0,0.138,0.514,0.63,1,26XUAwGZqQEyy8Ubhtj4kq,Feelin' Myself,2013-01-01,"['will.i.am', 'Miley Cyrus', 'French Montana', 'Wiz Khalifa', 'Mustard']",0.9746835443037974,1,1,4
0.754,0.715,5,0,0.0525,0.0822,0.0,0.0891,0.405,0.62,0,1pNcUexH7BdMFWFaxV3ltq,It’s My Birthday,2014-01-01,"['will.i.am', 'Cody Wise']",1.0,1,5,4
0.535,0.7959999999999999,0,0,0.0445,0.00473,0.0,0.145,0.282,0.61,0,7IohFKIwrb75c4XaqX7WWo,This Is Love,2013-01-01,"['will.i.am', 'Eva Simons']",0.9746835443037974,4,6,5
0.898,0.741,11,0,0.0533,0.324,0.0028,0.0894,0.638,0.59,0,6FJN9EiWE5Fh20WYrHfB5N,Boys & Girls,2016-04-08,"['will.i.am', 'Pia Mia']",1.0,2,3,4
0.965,0.7829999999999999,6,0,0.098,0.141,0.000231,0.109,0.863,0.58,0,5wA5mA9v9lPxAaSg1FagG6,Big And Chunky,2008-11-04,['will.i.am'],1.0,3,2,3
0.805,0.657,7,1,0.10800000000000001,0.0249,2.27e-05,0.0391,0.716,0.56,0,3owESnQzGKXJhdZQDdXppK,Bang Bang,2013-01-01,['will.i.am'],0.9746835443037974,4,2,5
0.599,0.448,8,1,0.0232,0.163,0.0,0.106,0.168,0.86,0,0tgVpDi06FyKpA1z0VMD4v,Perfect,2017-03-03,['Ed Sheeran'],1.0,2,4,4
0.64,0.648,5,0,0.187,0.124,0.0,0.0802,0.5479999999999999,0.81,0,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),2019-07-12,"['Ed Sheeran', 'Khalid']",1.0,2,2,3
0.825,0.652,1,0,0.0802,0.581,0.0,0.0931,0.931,0.86,0,7qiZfU4dY1lWllzX7mPBI3,Shape of You,2017-03-03,['Ed Sheeran'],1.0,2,6,4
0.614,0.379,4,1,0.0476,0.607,0.000464,0.0986,0.201,0.66,0,6fxVffaTuwjgEk5h9QyRjy,Photograph,2013,['Ed Sheeran'],0.02531645569620253,4,1,4
0.7809999999999999,0.445,2,1,0.0295,0.474,0.0,0.184,0.591,0.66,0,1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,2013,['Ed Sheeran'],0.02531645569620253,1,4,5
0.522,0.385,0,1,0.0288,0.536,0.0,0.135,0.236,0.82,0,2RttW7RAu5nOAfq6YFvApB,Happier,2017-03-03,['Ed Sheeran'],1.0,2,3,3
0.624,0.8759999999999999,9,1,0.1,0.0735,0.0,0.327,0.7809999999999999,0.8,0,0afhq8XCExXpqazXczTSve,Galway Girl,2017-03-03,['Ed Sheeran'],1.0,3,6,3
0.461,0.8340000000000001,2,1,0.0989,0.0232,1.14e-05,0.14,0.471,0.79,0,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,2017-03-03,['Ed Sheeran'],1.0,6,5,4
0.5579999999999999,0.364,4,0,0.0265,0.0505,5.02e-06,0.0753,0.17,0.7,0,10igKaIKsSB6ZnWxPxPvKO,Nothing Else Matters,1991-08-12,['Metallica'],0.02564102564102564,6,1,6
0.579,0.8240000000000001,6,0,0.03,0.00206,0.00903,0.059000000000000004,0.635,0.74,0,5BIMPccDwShpXq784RJlJp,Enter Sandman,1991-08-12,['Metallica'],0.02564102564102564,4,3,6
0.539,0.828,4,0,0.035,0.00067,0.42100000000000004,0.154,0.562,0.67,0,54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered),1986-03-03,['Metallica'],0.02564102564102564,2,2,9
0.539,0.597,7,1,0.0258,0.0108,0.005520000000000001,0.134,0.251,0.65,0,2lF8jQFhIjpmQa501sYXxR,The Unforgiven,1991-08-12,['Metallica'],0.02564102564102564,6,2,6
0.43799999999999994,0.687,7,1,0.0619,0.000668,0.0801,0.42,0.426,0.68,0,0LAcM6I7ijW4VVW0aytl1t,One (Remastered),1988-09-07,['Metallica'],0.02564102564102564,2,2,7
0.511,0.972,10,1,0.0413,5.36e-06,0.00101,0.19,0.532,0.62,0,3ZpWy5rBZv2aLQAldnmTsP,Whiskey In The Jar,1998-11-24,['Metallica'],0.02564102564102564,5,6,5
0.512,0.86,0,1,0.0703,0.0063100000000000005,0.00528,0.0652,0.258,0.66,0,51YZAJhOwIC5Gg3jMbAmhZ,For Whom The Bell Tolls (Remastered),1984-07-27,['Metallica'],0.02564102564102564,4,5,5
0.632,0.845,7,1,0.0333,0.000773,0.0015199999999999999,0.0618,0.433,0.63,0,1Ug98CRiQYu7wiSym4uLY4,Sad But True,1991-08-12,['Metallica'],0.02564102564102564,1,4,5
0.256,0.929,7,1,0.113,0.0031100000000000004,0.201,0.11,0.278,0.63,0,0dqGfCMAGyDgpUAgLNOjWd,Fade To Black (Remastered),1984-07-27,['Metallica'],0.02564102564102564,3,4,7
0.439,0.963,9,1,0.27699999999999997,0.0364,0.00896,0.0784,0.435,0.59,0,5DrNFzZZZVfXaEZCaceKnp,Seek & Destroy (Remastered),1983-07-25,['Metallica'],0.02564102564102564,6,5,7
0.6659999999999999,0.32,6,0,0.0375,0.444,0.0,0.115,0.309,0.41,0,4lwfABJjnJYPIgLjuGiB63,Olsun,2016-06-03,['Sertab Erener'],0.9873417721518988,1,1,5
0.311,0.657,10,0,0.139,0.138,0.0,0.208,0.405,0.36,0,43ZulLz1ABVOY6cW8XBgZ0,Belki De Dönerim,2018-12-06,['Sertab Erener'],0.9873417721518988,6,4,5
0.7020000000000001,0.531,2,0,0.0486,0.362,0.0,0.1,0.7609999999999999,0.58,0,792QVjxxjKC1rgEwHI2G2d,Zor Kadın,1999-03-24,['Sertab Erener'],1.0,1,4,4
0.682,0.426,10,0,0.0993,0.371,0.0,0.0863,0.922,0.34,0,30P0bhT0Ebfl9Bxua0mzYr,Mecbursun,1994-10-14,['Sertab Erener'],0.9873417721518988,1,1,4
0.512,0.586,5,0,0.0447,0.6759999999999999,0.0,0.141,0.501,0.54,0,69dbmLAqR6BTHOvMpZ7XK3,Yanarım,1999-03-24,['Sertab Erener'],1.0,5,4,3
